raúl bolaños cacho guzmán,34.8620766628
demás jefes superiores del ejército,33.2088748659
hacienda y crédito público hará,33.1019096375
jesús lizárraga gastélum,33.0001454298
institución pública de petróleos mexicanos,32.6944651075
secretaría de hacienda y crédito,31.0075441401
jubilación solicitada asignándole al interesado,30.0479053629
héctor ximénez gonzález,29.7307955182
diputado celso vázquez ramírez,29.0519268243
senador salvador gámiz fernández,28.7661938276
hacienda y crédito público,28.7590524946
crédito público y seguros,28.7178818597
senador félix vallejo martínez,28.4294037102
votación económica se pregunta a,28.2679247988
fracción iii del artículo 3o,28.0162731847
grados de coroneles y demás,27.6496118145
armada y fuerza aérea nacionales,27.3404284055
armada y fuerza aérea que,26.7789081746
condecoración señalada no queda sujeto,26.7588531826
moneda e instituciones de crédito,26.7208353955
suscrita comisión de crédito,26.4774278436
cuotas de viáticos y pasajes,26.3270801679
enrique ramírez y ramírez,26.216424382
vuestra soberanía acordó turnar a,25.9791139586
cámara de diputados del h,25.7788377357
¿falta algún ciudadano diputado de,25.7652743054
fracción ii del apartado b,25.6386628845
senador josé rivera pérez campos,25.5753471896
fracción iii del apartado b,25.5605057475
cámara de diputados al h,25.5426262272
cargo de vicecónsul honorario de,25.5200007789
citado militar ingresó al ejército,25.3265848348
segunda comisión de puntos constitucionales,25.2856470791
suscrita comisión de puntos constitucionales,24.8128245825
comisión se permite proponer a,24.7129396181
suscrita segunda comisión de hacienda,24.5983335404
votación económica se pregunta,24.4921109058
secretario gonzález sáenz leopoldo,24.37589515
primera comisión revisora de credenciales,24.358846981
primera comisión de puntos constitucionales,24.3567611402
comisión se permite someter a,24.3208140631
consideración de vuestra soberanía,24.0804345315
dirección general de administración,24.0071051903
coronel de infantería diplomado de,24.0000858925
senador gabriel leyva velázquez,23.8087539936
materia del fuero común y,23.7643672151
jefe de oficina de supervisión,23.7570309578
jefes superiores del ejército,23.75266883
primer período ordinario de sesiones,23.7327839552
suscrita primera comisión de hacienda,23.6694476015
grado de coronel de infantería,23.5762942227
cámara de diputados y le,23.5395425228
secretaría de relaciones exteriores a,23.4602933857
grado de coronel de caballería,23.4394521175
jesús gonzález balandrano,23.4295487801
segunda comisión de gobernación,23.4073415296
fracción b del artículo 37,23.388147628
fracción b del artículo,23.388147628
secretario díaz durán fernando,23.3374369606
fracción iii del artículo 3º,23.2288716099
mariano gonzález gutiérrez,23.1126079879
permitimos someter a vuestra consideración,23.0944823114
del límite que señala,22.9863192858
durante más de 30 años,22.9479017015
comisión de presupuestos y cuenta,22.8877125051
secretaría de gobernación transcribe,22.8478614348
comisión permanente del congreso de,22.8425799035
raúl lemus garcía,22.7660829659
comisión de crédito,22.5825623179
condecoración señalada no queda,22.4845168994
capitán segundo de infantería,22.4128176475
josé lópez bermúdez,22.3292577836
capitán segundo de caballería,22.2759755423
república socialista federativa de yugoslavia,22.2701939953
juan gutiérrez lascuráin,22.2595944009
orden del león de finlandia,22.2376082598
francisco chávez gonzález,22.2274997871
diputado filiberto soto solís,22.226476162
antonio vázquez pérez,22.1782554039
condecoración al mérito de,22.1135525083
y fuerza aérea nacionales,22.1090851219
vasco nuñez de balboa,21.9656086161
condecoración medalla de honor de,21.9374607464
reynaldo dueñas villaseñor,21.8859354931
comisión permanente del h,21.8233965792
diputado luis del toro calero,21.8211208748
manuel gurría ordóñez,21.6967413117
secretario gonzález sáenz,21.6630238629
licenciado adolfo lópez mateos,21.6470464487
ramón cabrera cosío,21.6052608925
diputado guillermo cosío vidaurri,21.6024559297
senador emilio gonzález parra,21.5840441757
juan manuel terán mata,21.4986361653
aprobación del proyecto de decreto,21.4934700984
secretario pascual bellizzia castañeda,21.4114766864
alfonso martínez domínguez,21.3967309794
pablo muñoz gutiérrez,21.387663738
carlos pérez cámara,21.3718893783
secretario de león bernardo m,21.3681653375
doctor josé alvarez amézquita,21.3483655482
licenciado guillermo cosío vidaurri,21.3243291784
senador augusto gómez villanueva,21.315149906
honorarios a profesionistas o expertos,21.2065172707
secretario juan sabines gutiérrez,21.1566059472
licenciado augusto gómez villanueva,21.1486061055
constitución política de,21.0978278908
segunda comisión de puntos,21.0117732052
carácter de diplomado de,21.0048244278
comisión revisora de credenciales,20.9200448976
defensa nacional a través de,20.9190573767
comisión de puntos constitucionales,20.9179590568
carlos guzmán guzmán,20.8963365508
conducta y capacidad profesionales son,20.7874390656
diputado abraham talavera lópez,20.737770291
administración local de correos,20.7283064187
marta andrade de del rosal,20.7239520523
segunda comisión de hacienda,20.7034680148
silvia hernández de galindo,20.6952132855
comisión se permite someter,20.5450001701
condecoración que se le confiere,20.5150043651
juan barragán rodríguez,20.4522325216
comisión de permisos constitucionales,20.4256260886
embajador extraordinario y plenipotenciario de,20.4174612931
secretario garcía canul hilario,20.2758913232
batallón de infantería,20.1882329667
acuerdo de vuestra soberanía,20.1707099563
grado de gran cordón,20.1030486768
comisión considera razonable ajustar,20.0889324334
salón de sesiones de,20.0196863579
someter a vuestra consideración,19.9746321241
luis dantón rodríguez,19.9728015924
consideración de esa h,19.9712014532
ratificación de grados militares,19.943976121
1a comisión de hacienda,19.9385197185
suscrita segunda comisión de,19.9143057627
venimos a someter a vuestra,19.8782159452
miguel león lópez,19.872536827
segunda comisión de justicia,19.8690337329
hoja de servicios del c,19.8061272002
primera comisión de hacienda,19.7745820758
dictámenes a discusión,19.7727446766
contaduría mayor de hacienda,19.7362859622
secretaría de relaciones exteriores,19.6844794926
renglón de cargos y,19.6829893526
comisión de relaciones exteriores,19.6827231781
licenciado enrique gómez guerra,19.6690966872
legión del mérito,19.5719060343
se concede permiso al c,19.5282044015
prestado al ejército nacional,19.4877601987
hoja de servicios se desprende,19.4807800881
honor de remitir a ustedes,19.4776216552
ciudadanía mexicana pueda aceptar y,19.458065021
senador florencio salazar martínez,19.4097514926
félix lópez,19.3604899248
se turna a comisión,19.3499414504
rómulo sánchez mireles,19.2625523091
del artículo 3o de,19.2019196058
suprema corte de justicia de,19.0618973295
secretaría de gobernación,19.0414098219
comisión de gobernación,19.0396535073
sesión y se cita,18.9605945574
orden del imperio británico,18.9550692778
primera comisión de justicia,18.940147794
están a discusión,18.8271631659
superiores del ejército,18.7725363797
permiso a que se refiere,18.7118653101
gobierno de dicho país,18.7065178116
ciudadano general brigadier diplomado de,18.6981023323
que se concedió al c,18.6636439348
son diputados al congreso de,18.6119034823
gobernador y se sujetará a,18.5802778925
importantes servicios que prestó a,18.4577527689
no queda sujeto de manera,18.4537861399
honorable cámara de diputados,18.3823450953
secretario cervantes césar m,18.3589796415
orden al mérito de,18.3450272603
grado de general de brigada,18.3280238743
grado de gran cruz le,18.315882083
condecoraciones de perseverancia de 4a,18.2955588583
son diputados propietario y suplente,18.2837248003
ninguna especie al gobierno otorgante,18.2505371225
condecoración señalada no,18.222771933
grados de coroneles y,18.1934057787
hoja de servicios del mismo,18.1615952042
ingresó al ejército,18.1507039561
copia certificada del acta de,18.0252598381
república de costa rica,17.9725357271
dictámenes de primera lectura,17.9174559324
suscritos se permiten someter a,17.8775641446
¿falta algún ciudadano,17.8319566009
estados unidos de norteamérica,17.7773627335
orden nacional al mérito,17.7086175408
juan terán mata,17.6655957435
de que se le conceda,17.6631370831
estados unidos de américa,17.6006072855
pensión que actualmente disfruta,17.513371601
constitución política,17.501173523
acuerdo del ciudadano presidente de,17.4906855881
grado de gran oficial le,17.4572140606
económica se pregunta,17.4022935981
encontramos que se ajusta a,17.4007080242
filiberto burgos jiménez,17.3626615402
emilio gonzález parra,17.3589637899
gobierno interior del congreso general,17.3350823736
solicitud de pensión de,17.3019090358
guillermo cosío vidaurri,17.265792593
república federal de alemania,17.2391054312
afirmativa se servirán indicarlo,17.2372875411
día 2 de septiembre anterior,17.1821934218
augusto gómez villanueva,17.0900695201
pueda aceptar y desempeñar,17.0757201876
manuel terán mata,17.0135615385
guillermo ruiz vázquez,16.9733599103
enrique gonzález vargas,16.9247425328
grado de comendador le confirió,16.9049699729
fracción b del,16.8109483995
de vuestra soberanía,16.7902940118
rodolfo gonzález guevara,16.7856304566
grado de caballero le confirió,16.7383786529
votación económica,16.7345269785
fracción ii del,16.7298295184
proyecto de decreto que reforma,16.6855032311
fracción iii del,16.6516723814
comisión de puntos,16.6440851829
silvestre garcía suazo,16.5675244656
josé muñoz zapata,16.5377188657
prestado al ejército,16.5275155503
segunda lectura al dictamen de,16.5264202356
salvador rodríguez leija,16.503923445
luis díaz infante,16.4993413247
diputado cosme aguilera alvarez,16.4951122324
felipe gómez mont,16.4448207795
gómez mont felipe,16.4448207795
grado de oficial le confirió,16.4332820591
juan josé osorio palacios,16.4028479285
comisión se permite,16.3965851845
coronel de infantería,16.3754985638
ramón zentella asencio,16.36998778
cámara de diputados,16.3648778464
emilio sánchez piedras,16.3515327404
secretaría de hacienda,16.337536307
comisión de hacienda,16.3357799925
ignacio gonzález rebolledo,16.3247890326
diputado ernesto báez,16.3116859611
ramón zentella ascencio,16.26998778
enedino ramón macedo,16.26998778
se permite someter a,16.2657162162
francisco martínez peralta,16.2584098824
este motivo adquirió nuevos derechos,16.2398762511
coronel de caballería,16.2386564586
educación pública,16.2186376605
manuel sánchez vite,16.1455832632
eliseo jiménez ruiz,16.1366014089
ley orgánica del,16.095539131
reyes josé maría,16.0914300173
fracción ii de,16.0858194514
francisco sarquís carriedo,16.0692449423
socialista federativa de yugoslavia,16.0592651676
manuel zárate aquino,16.0383864177
expediente relativo a dicha solicitud,16.0231118273
segunda comisión de,16.019440237
roberto gómez maqueo,16.0161793767
fracción iii de,16.0076623145
arturo lópez portillo,16.0038265664
artículo anterior confiere a,15.9593605113
se concede al c,15.9311547121
